Strategy,Future.ID,Year,Fuel,SpecifiedAnnualDemand
BAU,18,2031,E5TROGSL,27.115961
BAU,18,2032,E5TRODSL,13.01132395
BAU,18,2032,E5TROELE,0.06535559
BAU,18,2032,E5TROFOI,0.145
BAU,18,2032,E5TROGSL,27.573618500000002
BAU,18,2033,E5TRODSL,13.36558474
BAU,18,2033,E5TROELE,0.07670684
BAU,18,2033,E5TROFOI,0.16485484
BAU,18,2033,E5TROGSL,28.0284395
BAU,18,2034,E5TRODSL,13.72249664
BAU,18,2034,E5TROELE,0.08920355
BAU,18,2034,E5TROFOI,0.1855
BAU,18,2034,E5TROGSL,28.4788395
BAU,18,2035,E5TRODSL,14.08269508
BAU,18,2035,E5TROELE,0.10195156
BAU,18,2035,E5TROFOI,0.20716989
BAU,18,2035,E5TROGSL,28.9232796
BAU,18,2036,E5TRODSL,14.50031035
BAU,18,2036,E5TROELE,0.11477907000000001
BAU,18,2036,E5TROFOI,0.2305
BAU,18,2036,E5TROGSL,29.480851799999996
BAU,18,2037,E5TRODSL,14.97121035
BAU,18,2037,E5TROELE,0.12784151
BAU,18,2037,E5TROFOI,0.255
BAU,18,2037,E5TROGSL,29.9824497
BAU,18,2038,E5TRODSL,15.39685117
BAU,18,2038,E5TROELE,0.14207075
BAU,18,2038,E5TROFOI,0.2806
BAU,18,2038,E5TROGSL,30.5263742
BAU,18,2039,E5TRODSL,15.82505229
BAU,18,2039,E5TROELE,0.15612528
BAU,18,2039,E5TROFOI,0.3072
BAU,18,2039,E5TROGSL,31.067110400000004
BAU,18,2040,E5TRODSL,16.2575315
BAU,18,2040,E5TROELE,0.17056966
BAU,18,2040,E5TROFOI,0.33511219
BAU,18,2040,E5TROGSL,31.599616400000002
BAU,18,2041,E5TRODSL,16.866719319999998
BAU,18,2041,E5TROELE,0.18601914000000003
BAU,18,2041,E5TROFOI,0.3347
BAU,18,2041,E5TROGSL,32.3427279
BAU,18,2042,E5TRODSL,17.48671478
BAU,18,2042,E5TROELE,0.20150996000000002
BAU,18,2042,E5TROFOI,0.33392903
BAU,18,2042,E5TROGSL,33.084212699999995
BAU,18,2043,E5TRODSL,18.121874220000002
BAU,18,2043,E5TROELE,0.21820057999999998
BAU,18,2043,E5TROFOI,0.3324
BAU,18,2043,E5TROGSL,33.8259617
BAU,18,2044,E5TRODSL,18.769706799999998
BAU,18,2044,E5TROELE,0.23419329
BAU,18,2044,E5TROFOI,0.33040287
BAU,18,2044,E5TROGSL,34.5680151
BAU,18,2045,E5TRODSL,19.43159043
BAU,18,2045,E5TROELE,0.2513948
BAU,18,2045,E5TROFOI,0.3278
BAU,18,2045,E5TROGSL,35.3085981
BAU,18,2046,E5TRODSL,20.15759125
BAU,18,2046,E5TROELE,0.26816165
BAU,18,2046,E5TROFOI,0.3254
BAU,18,2046,E5TROGSL,36.128330399999996
BAU,18,2047,E5TRODSL,20.90778438
BAU,18,2047,E5TROELE,0.28633218
BAU,18,2047,E5TROFOI,0.3224147
BAU,18,2047,E5TROGSL,36.9509606
BAU,18,2048,E5TRODSL,21.675497019999998
BAU,18,2048,E5TROELE,0.30501353
BAU,18,2048,E5TROFOI,0.31871971
BAU,18,2048,E5TROGSL,37.7718001
BAU,18,2049,E5TRODSL,22.463393319999998
BAU,18,2049,E5TROELE,0.32350624
BAU,18,2049,E5TROFOI,0.3143
BAU,18,2049,E5TROGSL,38.5897667
BAU,18,2050,E5TRODSL,23.263598310000003
BAU,18,2050,E5TROELE,0.34270079
BAU,18,2050,E5TROFOI,0.30938495
BAU,18,2050,E5TROGSL,39.4097268
BAU,18,2051,E5TRODSL,24.00766072
BAU,18,2051,E5TROELE,0.34789637
BAU,18,2051,E5TROFOI,0.3181
BAU,18,2051,E5TROGSL,40.313159
BAU,18,2052,E5TRODSL,24.77370111
BAU,18,2052,E5TROELE,0.35362021
BAU,18,2052,E5TROFOI,0.327
BAU,18,2052,E5TROGSL,41.2341373
BAU,18,2053,E5TRODSL,25.56215197
BAU,18,2053,E5TROELE,0.35840236000000003
BAU,18,2053,E5TROFOI,0.3363
BAU,18,2053,E5TROGSL,42.1781126
BAU,18,2054,E5TRODSL,26.37498776
BAU,18,2054,E5TROELE,0.36381338
BAU,18,2054,E5TROFOI,0.34571254
BAU,18,2054,E5TROGSL,43.13897420000001
BAU,18,2055,E5TRODSL,27.21070098
BAU,18,2055,E5TROELE,0.36946818000000003
BAU,18,2055,E5TROFOI,0.3554638
BAU,18,2055,E5TROGSL,44.1241669
BAU,19,2021,E5TRODSL,9.313786330000001
BAU,19,2021,E5TROFOI,0.0144
BAU,19,2021,E5TROGSL,20.87839276
BAU,19,2022,E5TRODSL,10.088475489999999
BAU,19,2022,E5TROFOI,0.0156
BAU,19,2022,E5TROGSL,22.576075359999997
BAU,19,2023,E5TRODSL,10.558755300000001
BAU,19,2023,E5TROFOI,0.016303584
BAU,19,2023,E5TROGSL,23.62971588
BAU,19,2024,E5TRODSL,10.762740440000002
BAU,19,2024,E5TROFOI,0.01652509
BAU,19,2024,E5TROGSL,24.082653999999998
BAU,19,2025,E5TRODSL,10.97084808
BAU,19,2025,E5TROFOI,0.0169
BAU,19,2025,E5TROGSL,24.5492405
BAU,19,2026,E5TRODSL,11.1397026
BAU,19,2026,E5TROELE,0.0082476
BAU,19,2026,E5TROFOI,0.030513978
BAU,19,2026,E5TROGSL,24.9250765
BAU,19,2027,E5TRODSL,11.10327594
BAU,19,2027,E5TROELE,0.01582155
BAU,19,2027,E5TROFOI,0.05832043
BAU,19,2027,E5TROGSL,25.1173265
BAU,19,2028,E5TRODSL,11.1372521
BAU,19,2028,E5TROELE,0.02388577
BAU,19,2028,E5TROFOI,0.072514695
BAU,19,2028,E5TROGSL,25.3156991
BAU,19,2029,E5TRODSL,11.17435555
BAU,19,2029,E5TROELE,0.03213521
BAU,19,2029,E5TROFOI,0.0868
BAU,19,2029,E5TROGSL,25.49934342
BAU,19,2030,E5TRODSL,11.21048415
BAU,19,2030,E5TROELE,0.040040820000000005
BAU,19,2030,E5TROFOI,0.10133082
BAU,19,2030,E5TROGSL,25.67273872
BAU,19,2031,E5TRODSL,11.26537069
BAU,19,2031,E5TROELE,0.050031969999999995
BAU,19,2031,E5TROFOI,0.1163
BAU,19,2031,E5TROGSL,25.876083660000003
BAU,19,2032,E5TRODSL,11.31415567
BAU,19,2032,E5TROELE,0.05987455
BAU,19,2032,E5TROFOI,0.13161219
BAU,19,2032,E5TROGSL,26.0714731
BAU,19,2033,E5TRODSL,11.361223279999999
BAU,19,2033,E5TROELE,0.06921877
BAU,19,2033,E5TROFOI,0.14720394
BAU,19,2033,E5TROGSL,26.255874880000004
BAU,19,2034,E5TRODSL,11.40174589
BAU,19,2034,E5TROELE,0.07924096
BAU,19,2034,E5TROFOI,0.16302975
BAU,19,2034,E5TROGSL,26.431674790000002
BAU,19,2035,E5TRODSL,11.43846051
BAU,19,2035,E5TROELE,0.08900784
BAU,19,2035,E5TROFOI,0.1791
BAU,19,2035,E5TROGSL,26.600599749999997
BAU,19,2036,E5TRODSL,11.51583527
BAU,19,2036,E5TROELE,0.09857204
BAU,19,2036,E5TROFOI,0.1961
BAU,19,2036,E5TROGSL,26.8656515
BAU,19,2037,E5TRODSL,11.63243046
BAU,19,2037,E5TROELE,0.10838990000000001
BAU,19,2037,E5TROFOI,0.2135
BAU,19,2037,E5TROGSL,27.072441020000003
BAU,19,2038,E5TRODSL,11.70032954
BAU,19,2038,E5TROELE,0.11788752999999999
BAU,19,2038,E5TROFOI,0.23114409
BAU,19,2038,E5TROGSL,27.313623779999997
BAU,19,2039,E5TRODSL,11.764348940000001
BAU,19,2039,E5TROELE,0.12734124000000002
BAU,19,2039,E5TROFOI,0.24902724
BAU,19,2039,E5TROGSL,27.54399462
BAU,19,2040,E5TRODSL,11.82222532
BAU,19,2040,E5TROELE,0.1370663
BAU,19,2040,E5TROFOI,0.2672
BAU,19,2040,E5TROGSL,27.764164899999997
BAU,19,2041,E5TRODSL,11.98592848
BAU,19,2041,E5TROELE,0.14629958
BAU,19,2041,E5TROFOI,0.2626
BAU,19,2041,E5TROGSL,28.152613699999996
BAU,19,2042,E5TRODSL,12.141633070000001
BAU,19,2042,E5TROELE,0.15584409999999999
BAU,19,2042,E5TROFOI,0.2577129
BAU,19,2042,E5TROGSL,28.532077899999997
BAU,19,2043,E5TRODSL,12.29351446
BAU,19,2043,E5TROELE,0.1651492
BAU,19,2043,E5TROFOI,0.25254731
BAU,19,2043,E5TROGSL,28.8990663
BAU,19,2044,E5TRODSL,12.44070835
BAU,19,2044,E5TROELE,0.17441394
BAU,19,2044,E5TROFOI,0.24680072
BAU,19,2044,E5TROGSL,29.2583686
BAU,19,2045,E5TRODSL,12.58401529
BAU,19,2045,E5TROELE,0.18270182000000001
BAU,19,2045,E5TROFOI,0.2409
BAU,19,2045,E5TROGSL,29.6065308
BAU,19,2046,E5TRODSL,12.754308539999998
BAU,19,2046,E5TROELE,0.19083792
BAU,19,2046,E5TROFOI,0.2353
BAU,19,2046,E5TROGSL,30.0114786
BAU,19,2047,E5TRODSL,12.9265087
BAU,19,2047,E5TROELE,0.1998306
BAU,19,2047,E5TROFOI,0.22934839
BAU,19,2047,E5TROGSL,30.4064889
BAU,19,2048,E5TRODSL,13.09503768
BAU,19,2048,E5TROELE,0.20820233999999999
BAU,19,2048,E5TROFOI,0.22300251
BAU,19,2048,E5TROGSL,30.78812
BAU,19,2049,E5TRODSL,13.25775548
BAU,19,2049,E5TROELE,0.21576294
BAU,19,2049,E5TROFOI,0.2164129
BAU,19,2049,E5TROGSL,31.1611336
BAU,19,2050,E5TRODSL,13.416938250000001
BAU,19,2050,E5TROELE,0.22327149000000002
BAU,19,2050,E5TROFOI,0.2094
BAU,19,2050,E5TROGSL,31.5232916
BAU,19,2051,E5TRODSL,13.528229699999999
BAU,19,2051,E5TROELE,0.22120552
BAU,19,2051,E5TROFOI,0.21180896
BAU,19,2051,E5TROGSL,31.950394100000004
BAU,19,2052,E5TRODSL,13.640258489999999
BAU,19,2052,E5TROELE,0.21938866
BAU,19,2052,E5TROFOI,0.2142
BAU,19,2052,E5TROGSL,32.3806385
BAU,19,2053,E5TRODSL,13.75107901
BAU,19,2053,E5TROELE,0.21675411
BAU,19,2053,E5TROFOI,0.2166
BAU,19,2053,E5TROGSL,32.8173275
BAU,19,2054,E5TRODSL,13.86253824
BAU,19,2054,E5TROELE,0.21428002999999998
BAU,19,2054,E5TROFOI,0.21900036
BAU,19,2054,E5TROGSL,33.2580825
BAU,19,2055,E5TRODSL,13.971969699999999
BAU,19,2055,E5TROELE,0.21210554999999998
BAU,19,2055,E5TROFOI,0.2214
BAU,19,2055,E5TROGSL,33.705404099999996
BAU,20,2021,E5TRODSL,9.31484489
BAU,20,2021,E5TROFOI,0.0144
BAU,20,2021,E5TROGSL,20.877301759999998
BAU,20,2022,E5TRODSL,10.088475489999999
BAU,20,2022,E5TROFOI,0.0156
BAU,20,2022,E5TROGSL,22.576075359999997
BAU,20,2023,E5TRODSL,10.558755300000001
BAU,20,2023,E5TROFOI,0.016303584
BAU,20,2023,E5TROGSL,23.62971588
BAU,20,2024,E5TRODSL,10.762740440000002
BAU,20,2024,E5TROFOI,0.01652509
BAU,20,2024,E5TROGSL,24.082653999999998
BAU,20,2025,E5TRODSL,10.97084808
BAU,20,2025,E5TROFOI,0.0169
BAU,20,2025,E5TROGSL,24.5492405
BAU,20,2026,E5TRODSL,11.1397026
BAU,20,2026,E5TROELE,0.0082476
BAU,20,2026,E5TROFOI,0.030513978
BAU,20,2026,E5TROGSL,24.9250765
BAU,20,2027,E5TRODSL,11.19263579
BAU,20,2027,E5TROELE,0.01591844
BAU,20,2027,E5TROFOI,0.058953047
BAU,20,2027,E5TROGSL,25.1041925
BAU,20,2028,E5TRODSL,11.31746442
BAU,20,2028,E5TROELE,0.0241735
BAU,20,2028,E5TROFOI,0.073917563
BAU,20,2028,E5TROGSL,25.2895982
BAU,20,2029,E5TRODSL,11.4461151
BAU,20,2029,E5TROELE,0.03273236
BAU,20,2029,E5TROFOI,0.0894
BAU,20,2029,E5TROGSL,25.4609059
BAU,20,2030,E5TRODSL,11.57404875
BAU,20,2030,E5TROELE,0.041084999999999997
BAU,20,2030,E5TROFOI,0.10550502
BAU,20,2030,E5TROGSL,25.6200949
BAU,20,2031,E5TRODSL,11.723165340000001
BAU,20,2031,E5TROELE,0.051638409999999996
BAU,20,2031,E5TROFOI,0.1224
BAU,20,2031,E5TROGSL,25.8089379
BAU,20,2032,E5TRODSL,11.867530799999999
BAU,20,2032,E5TROELE,0.06225417
BAU,20,2032,E5TROFOI,0.1399
BAU,20,2032,E5TROGSL,25.9882843
BAU,20,2033,E5TRODSL,12.00886227
BAU,20,2033,E5TROELE,0.07296941
BAU,20,2033,E5TROFOI,0.15814839
BAU,20,2033,E5TROGSL,26.1583654
BAU,20,2034,E5TRODSL,12.14737988
BAU,20,2034,E5TROELE,0.08356988
BAU,20,2034,E5TROFOI,0.1769
BAU,20,2034,E5TROGSL,26.319308999999997
BAU,20,2035,E5TRODSL,12.28171145
BAU,20,2035,E5TROELE,0.09460022
BAU,20,2035,E5TROFOI,0.19647025
BAU,20,2035,E5TROGSL,26.4700181
BAU,20,2036,E5TRODSL,12.46086073
BAU,20,2036,E5TROELE,0.10559287
BAU,20,2036,E5TROFOI,0.21741004
BAU,20,2036,E5TROGSL,26.7164857
BAU,20,2037,E5TRODSL,12.68105853
BAU,20,2037,E5TROELE,0.11713963
BAU,20,2037,E5TROFOI,0.2391
BAU,20,2037,E5TROGSL,26.9060078
BAU,20,2038,E5TRODSL,12.85310287
BAU,20,2038,E5TROELE,0.12849022
BAU,20,2038,E5TROFOI,0.26170036
BAU,20,2038,E5TROGSL,27.1270748
BAU,20,2039,E5TRODSL,13.02156909
BAU,20,2039,E5TROELE,0.13993275
BAU,20,2039,E5TROFOI,0.2850509
BAU,20,2039,E5TROGSL,27.338196800000002
BAU,20,2040,E5TRODSL,13.18512153
BAU,20,2040,E5TROELE,0.15184099
BAU,20,2040,E5TROFOI,0.3092
BAU,20,2040,E5TROGSL,27.5374127
BAU,20,2041,E5TRODSL,13.4788696
BAU,20,2041,E5TROELE,0.16354588
BAU,20,2041,E5TROFOI,0.3071
BAU,20,2041,E5TROGSL,27.909522799999998
BAU,20,2042,E5TRODSL,13.76955628
BAU,20,2042,E5TROELE,0.1759462
BAU,20,2042,E5TROFOI,0.3048
BAU,20,2042,E5TROGSL,28.268565499999998
BAU,20,2043,E5TRODSL,14.06149243
BAU,20,2043,E5TROELE,0.18823434
BAU,20,2043,E5TROFOI,0.30191111
BAU,20,2043,E5TROGSL,28.617408600000005
BAU,20,2044,E5TRODSL,14.35185656
BAU,20,2044,E5TROELE,0.20052127
BAU,20,2044,E5TROFOI,0.29842151
BAU,20,2044,E5TROGSL,28.956636600000003
BAU,20,2045,E5TRODSL,14.64180532
BAU,20,2045,E5TROELE,0.21256542
BAU,20,2045,E5TROFOI,0.29462903
BAU,20,2045,E5TROGSL,29.2866893
BAU,20,2046,E5TRODSL,14.96788974
BAU,20,2046,E5TROELE,0.22495394
BAU,20,2046,E5TROFOI,0.291
BAU,20,2046,E5TROGSL,29.6715112
BAU,20,2047,E5TRODSL,15.30071125
BAU,20,2047,E5TROELE,0.23771144
BAU,20,2047,E5TROFOI,0.28687133
BAU,20,2047,E5TROGSL,30.046284
BAU,20,2048,E5TRODSL,15.63484544
BAU,20,2048,E5TROELE,0.25054540000000003
BAU,20,2048,E5TROFOI,0.28211505
BAU,20,2048,E5TROGSL,30.4088969
BAU,20,2049,E5TRODSL,15.9692345
BAU,20,2049,E5TROELE,0.26287537
BAU,20,2049,E5TROFOI,0.2769
BAU,20,2049,E5TROGSL,30.7620617
BAU,20,2050,E5TRODSL,16.30066678
BAU,20,2050,E5TROELE,0.27540442
BAU,20,2050,E5TROFOI,0.27116559
BAU,20,2050,E5TROGSL,31.1040055
BAU,20,2051,E5TRODSL,16.58251151
BAU,20,2051,E5TROELE,0.27694871
BAU,20,2051,E5TROFOI,0.27744767
BAU,20,2051,E5TROGSL,31.504543599999998
BAU,20,2052,E5TRODSL,16.86659972
BAU,20,2052,E5TROELE,0.27791566
BAU,20,2052,E5TROFOI,0.2839
BAU,20,2052,E5TROGSL,31.9079654
BAU,20,2053,E5TRODSL,17.15668305
BAU,20,2053,E5TROELE,0.27893087
BAU,20,2053,E5TROFOI,0.2905
BAU,20,2053,E5TROGSL,32.3174348
BAU,20,2054,E5TRODSL,17.44887814
BAU,20,2054,E5TROELE,0.27992261
BAU,20,2054,E5TROFOI,0.29737634
BAU,20,2054,E5TROGSL,32.7287711
BAU,20,2055,E5TRODSL,17.7458617
BAU,20,2055,E5TROELE,0.28092478
BAU,20,2055,E5TROFOI,0.30426022
BAU,20,2055,E5TROGSL,33.146563
BAU,21,2021,E5TRODSL,9.32529533
BAU,21,2021,E5TROFOI,0.0144
BAU,21,2021,E5TROGSL,20.86653876
BAU,21,2022,E5TRODSL,10.088475489999999
BAU,21,2022,E5TROFOI,0.0156
BAU,21,2022,E5TROGSL,22.576075359999997
BAU,21,2023,E5TRODSL,10.558755300000001
BAU,21,2023,E5TROFOI,0.016303584
BAU,21,2023,E5TROGSL,23.62971588
BAU,21,2024,E5TRODSL,10.762740440000002
BAU,21,2024,E5TROFOI,0.01652509
BAU,21,2024,E5TROGSL,24.082653999999998
BAU,21,2025,E5TRODSL,10.97084808
BAU,21,2025,E5TROFOI,0.0169
BAU,21,2025,E5TROGSL,24.5492405
BAU,21,2026,E5TRODSL,11.1397026
BAU,21,2026,E5TROELE,0.0082476
BAU,21,2026,E5TROFOI,0.030513978
BAU,21,2026,E5TROGSL,24.9250765
BAU,21,2027,E5TRODSL,11.27814508
BAU,21,2027,E5TROELE,0.016019349999999998
BAU,21,2027,E5TROFOI,0.05925914
BAU,21,2027,E5TROGSL,25.272302500000002
BAU,21,2028,E5TRODSL,11.49133183
BAU,21,2028,E5TROELE,0.02452853
BAU,21,2028,E5TROFOI,0.0747
BAU,21,2028,E5TROGSL,25.628746000000003
BAU,21,2029,E5TRODSL,11.70021408
BAU,21,2029,E5TROELE,0.033593029999999996
BAU,21,2029,E5TROFOI,0.0908
BAU,21,2029,E5TROGSL,25.9834701
BAU,21,2030,E5TRODSL,11.91375811
BAU,21,2030,E5TROELE,0.04241619
BAU,21,2030,E5TROFOI,0.10775878
BAU,21,2030,E5TROGSL,26.329131
BAU,21,2031,E5TRODSL,12.15184331
BAU,21,2031,E5TROELE,0.05386029
BAU,21,2031,E5TROFOI,0.1255
BAU,21,2031,E5TROGSL,26.708164999999997
BAU,21,2032,E5TRODSL,12.38473667
BAU,21,2032,E5TROELE,0.06534171
BAU,21,2032,E5TROFOI,0.14434624
BAU,21,2032,E5TROGSL,27.084179900000002
BAU,21,2033,E5TRODSL,12.62112183
BAU,21,2033,E5TROELE,0.07726891
BAU,21,2033,E5TROFOI,0.16387993
BAU,21,2033,E5TROGSL,27.450542300000002
BAU,21,2034,E5TRODSL,12.85482449
BAU,21,2034,E5TROELE,0.09028771
BAU,21,2034,E5TROFOI,0.1842
BAU,21,2034,E5TROGSL,27.8122426
BAU,21,2035,E5TRODSL,13.0887148
BAU,21,2035,E5TROELE,0.10294649
BAU,21,2035,E5TROFOI,0.20550036
BAU,21,2035,E5TROGSL,28.1678263
BAU,21,2036,E5TRODSL,13.397377819999999
BAU,21,2036,E5TROELE,0.11589046
BAU,21,2036,E5TROFOI,0.22862724
BAU,21,2036,E5TROGSL,28.602835300000002
BAU,21,2037,E5TRODSL,13.70246654
BAU,21,2037,E5TROELE,0.12936252
BAU,21,2037,E5TROFOI,0.2527
BAU,21,2037,E5TROGSL,29.0351795
BAU,21,2038,E5TRODSL,13.983891999999999
BAU,21,2038,E5TROELE,0.1435881
BAU,21,2038,E5TROFOI,0.27785663
BAU,21,2038,E5TROGSL,29.481262800000003
BAU,21,2039,E5TRODSL,14.265995740000001
BAU,21,2039,E5TROELE,0.15767205
BAU,21,2039,E5TROFOI,0.3039
BAU,21,2039,E5TROGSL,29.9215944
BAU,21,2040,E5TRODSL,14.543427849999999
BAU,21,2040,E5TROELE,0.17304173
BAU,21,2040,E5TROFOI,0.3313172
BAU,21,2040,E5TROGSL,30.3532511
BAU,21,2041,E5TRODSL,14.97011382
BAU,21,2041,E5TROELE,0.18846151
BAU,21,2041,E5TROFOI,0.3306
BAU,21,2041,E5TROGSL,30.980064799999997
BAU,21,2042,E5TRODSL,15.39744475
BAU,21,2042,E5TROELE,0.20434472999999997
BAU,21,2042,E5TROFOI,0.32962079
BAU,21,2042,E5TROGSL,31.605385500000004
BAU,21,2043,E5TRODSL,15.83149847
BAU,21,2043,E5TROELE,0.22141081
BAU,21,2043,E5TROFOI,0.3279172
BAU,21,2043,E5TROGSL,32.2234884
BAU,21,2044,E5TRODSL,16.26859074
BAU,21,2044,E5TROELE,0.23783167
BAU,21,2044,E5TROFOI,0.3257
BAU,21,2044,E5TROGSL,32.840865199999996
BAU,21,2045,E5TRODSL,16.710064120000002
BAU,21,2045,E5TROELE,0.25536217
BAU,21,2045,E5TROFOI,0.3229
BAU,21,2045,E5TROGSL,33.4530108
BAU,21,2046,E5TRODSL,17.19826309
BAU,21,2046,E5TROELE,0.27254594
BAU,21,2046,E5TROFOI,0.3203
BAU,21,2046,E5TROGSL,34.137968400000005
BAU,21,2047,E5TRODSL,17.70075146
BAU,21,2047,E5TROELE,0.29102454
BAU,21,2047,E5TROFOI,0.31712832
BAU,21,2047,E5TROGSL,34.8186474
BAU,21,2048,E5TRODSL,18.20907017
BAU,21,2048,E5TROELE,0.31038709
BAU,21,2048,E5TROFOI,0.3133
BAU,21,2048,E5TROGSL,35.4962881
BAU,21,2049,E5TRODSL,18.72269361
BAU,21,2049,E5TROELE,0.32905059
BAU,21,2049,E5TROFOI,0.30880538
BAU,21,2049,E5TROGSL,36.168865499999995
BAU,21,2050,E5TRODSL,19.24097234
BAU,21,2050,E5TROELE,0.34927220999999997
BAU,21,2050,E5TROFOI,0.3036871
BAU,21,2050,E5TROGSL,36.838352799999996
BAU,21,2051,E5TRODSL,19.703942440000002
BAU,21,2051,E5TROELE,0.35458398
BAU,21,2051,E5TROFOI,0.31201326
BAU,21,2051,E5TROGSL,37.586882
BAU,21,2052,E5TRODSL,20.17580088
BAU,21,2052,E5TROELE,0.36036343
BAU,21,2052,E5TROFOI,0.3207
BAU,21,2052,E5TROGSL,38.3500195
BAU,21,2053,E5TRODSL,20.66000944
BAU,21,2053,E5TROELE,0.36552863
BAU,21,2053,E5TROFOI,0.3295
BAU,21,2053,E5TROGSL,39.1262134
BAU,21,2054,E5TRODSL,21.15285816
BAU,21,2054,E5TROELE,0.3710021
BAU,21,2054,E5TROFOI,0.33862437
BAU,21,2054,E5TROGSL,39.9184235
BAU,21,2055,E5TRODSL,21.6574001
BAU,21,2055,E5TROELE,0.37720938
BAU,21,2055,E5TROFOI,0.34782115
BAU,21,2055,E5TROGSL,40.7282625
BAU,22,2021,E5TRODSL,9.32529533
BAU,22,2021,E5TROFOI,0.0144
BAU,22,2021,E5TROGSL,20.86653876
BAU,22,2022,E5TRODSL,10.088475489999999
BAU,22,2022,E5TROFOI,0.0156
BAU,22,2022,E5TROGSL,22.576075359999997
BAU,22,2023,E5TRODSL,10.558755300000001
BAU,22,2023,E5TROFOI,0.016303584
BAU,22,2023,E5TROGSL,23.62971588
BAU,22,2024,E5TRODSL,10.762740440000002
BAU,22,2024,E5TROFOI,0.01652509
BAU,22,2024,E5TROGSL,24.082653999999998
BAU,22,2025,E5TRODSL,10.97084808
BAU,22,2025,E5TROFOI,0.0169
BAU,22,2025,E5TROGSL,24.5492405
BAU,22,2026,E5TRODSL,11.1397026
BAU,22,2026,E5TROELE,0.0082476
BAU,22,2026,E5TROFOI,0.030513978
BAU,22,2026,E5TROGSL,24.9250765
BAU,22,2027,E5TRODSL,11.35437744
BAU,22,2027,E5TROELE,0.01589737
BAU,22,2027,E5TROFOI,0.059064875
BAU,22,2027,E5TROGSL,25.5467167
BAU,22,2028,E5TRODSL,11.64776171
BAU,22,2028,E5TROELE,0.02419085
BAU,22,2028,E5TROFOI,0.0742
BAU,22,2028,E5TROGSL,26.1869026
BAU,22,2029,E5TRODSL,11.939846320000001
BAU,22,2029,E5TROELE,0.03285311
BAU,22,2029,E5TROFOI,0.089902867
BAU,22,2029,E5TROGSL,26.835762
BAU,22,2030,E5TRODSL,12.24201256
BAU,22,2030,E5TROELE,0.041361629999999996
BAU,22,2030,E5TROFOI,0.1062
BAU,22,2030,E5TROGSL,27.4819167
BAU,22,2031,E5TRODSL,12.57092446
BAU,22,2031,E5TROELE,0.051940129999999994
BAU,22,2031,E5TROFOI,0.1233
BAU,22,2031,E5TROGSL,28.1782116
BAU,22,2032,E5TRODSL,12.897174399999999
BAU,22,2032,E5TROELE,0.06278917
BAU,22,2032,E5TROFOI,0.14123548
BAU,22,2032,E5TROGSL,28.8802736
BAU,22,2033,E5TRODSL,13.22883251
BAU,22,2033,E5TROELE,0.07404091
BAU,22,2033,E5TROFOI,0.15985771
BAU,22,2033,E5TROGSL,29.5871999
BAU,22,2034,E5TRODSL,13.56547139
BAU,22,2034,E5TROELE,0.08522966
BAU,22,2034,E5TROFOI,0.17912186
BAU,22,2034,E5TROGSL,30.2947853
BAU,22,2035,E5TRODSL,13.90753251
BAU,22,2035,E5TROELE,0.0963605
BAU,22,2035,E5TROFOI,0.199119
BAU,22,2035,E5TROGSL,31.0069303
BAU,22,2036,E5TRODSL,14.34554934
BAU,22,2036,E5TROELE,0.10751641
BAU,22,2036,E5TROFOI,0.22072043
BAU,22,2036,E5TROGSL,31.806141599999997
BAU,22,2037,E5TRODSL,14.763671310000001
BAU,22,2037,E5TROELE,0.11954422
BAU,22,2037,E5TROFOI,0.2432
BAU,22,2037,E5TROGSL,32.636613000000004
BAU,22,2038,E5TRODSL,15.17296457
BAU,22,2038,E5TROELE,0.13147512
BAU,22,2038,E5TROFOI,0.26650143
BAU,22,2038,E5TROGSL,33.4823988
BAU,22,2039,E5TRODSL,15.58491319
BAU,22,2039,E5TROELE,0.14303107
BAU,22,2039,E5TROFOI,0.2907
BAU,22,2039,E5TROGSL,34.3377745
BAU,22,2040,E5TRODSL,15.999916899999999
BAU,22,2040,E5TROELE,0.15544327
BAU,22,2040,E5TROFOI,0.31582043
BAU,22,2040,E5TROGSL,35.1949964
BAU,22,2041,E5TRODSL,16.57978305
BAU,22,2041,E5TROELE,0.16767977
BAU,22,2041,E5TROFOI,0.3142
BAU,22,2041,E5TROGSL,36.2910707
BAU,22,2042,E5TRODSL,17.1668533
BAU,22,2042,E5TROELE,0.18042836
BAU,22,2042,E5TROFOI,0.31220968
BAU,22,2042,E5TROGSL,37.400016199999996
BAU,22,2043,E5TRODSL,17.76843177
BAU,22,2043,E5TROELE,0.1930919
BAU,22,2043,E5TROFOI,0.30970609
BAU,22,2043,E5TROGSL,38.5214559
BAU,22,2044,E5TRODSL,18.37823465
BAU,22,2044,E5TROELE,0.2059169
BAU,22,2044,E5TROFOI,0.30664301
BAU,22,2044,E5TROGSL,39.656720099999994
BAU,22,2045,E5TRODSL,19.001993119999998
BAU,22,2045,E5TROELE,0.21842569
BAU,22,2045,E5TROFOI,0.30311147
BAU,22,2045,E5TROGSL,40.804494600000005
BAU,22,2046,E5TRODSL,19.68842668
BAU,22,2046,E5TROELE,0.23050575
BAU,22,2046,E5TROFOI,0.2998
BAU,22,2046,E5TROGSL,42.0577033
BAU,22,2047,E5TRODSL,20.3971496
BAU,22,2047,E5TROELE,0.24377408
BAU,22,2047,E5TROFOI,0.29591039
BAU,22,2047,E5TROGSL,43.327019899999996
