Strategy,Future.ID,Technology,Year,UseByTechnology
LTS,29,T4GSL_PRI,2035,11.613174
LTS,29,T4GSL_PRI,2036,11.452915
LTS,29,T4GSL_PRI,2037,11.265559
LTS,29,T4GSL_PRI,2038,11.018525
LTS,29,T4GSL_PRI,2039,10.680664
LTS,29,T4GSL_PRI,2040,10.356288
LTS,29,T4GSL_PRI,2041,10.069236
LTS,29,T4GSL_PRI,2042,9.7651092
LTS,29,T4GSL_PRI,2043,9.4434131
LTS,29,T4GSL_PRI,2044,9.1035408
LTS,29,T4GSL_PRI,2045,8.7467784
LTS,29,T4GSL_PRI,2046,8.3904212
LTS,29,T4GSL_PRI,2047,8.0093096
LTS,29,T4GSL_PRI,2048,7.5929545
LTS,29,T4GSL_PRI,2049,7.1613116
LTS,29,T4GSL_PRI,2050,6.7135675
LTS,29,T4GSL_PRI,2051,6.8197734
LTS,29,T4GSL_PRI,2052,6.9179774
LTS,29,T4GSL_PRI,2053,7.0082618
LTS,29,T4GSL_PRI,2054,7.1025837
LTS,29,T4GSL_PRI,2055,7.2121248
LTS,29,T4GSL_PUB,2021,2.8633138
LTS,29,T4GSL_PUB,2022,3.0982126
LTS,29,T4GSL_PUB,2023,3.2423468
LTS,29,T4GSL_PUB,2024,3.305241
LTS,29,T4GSL_PUB,2025,3.3690796
LTS,29,T4GSL_PUB,2026,3.1545909
LTS,29,T4GSL_PUB,2027,3.0395178
LTS,29,T4GSL_PUB,2028,2.9244027
LTS,29,T4GSL_PUB,2029,2.8096497
LTS,29,T4GSL_PUB,2030,2.6973175
LTS,29,T4GSL_PUB,2031,2.6083849
LTS,29,T4GSL_PUB,2032,2.5206609
LTS,29,T4GSL_PUB,2033,2.4643483
LTS,29,T4GSL_PUB,2034,2.3787689
LTS,29,T4GSL_PUB,2035,2.2806163
LTS,29,T4GSL_PUB,2036,2.1898658
LTS,29,T4GSL_PUB,2037,2.0970362
LTS,29,T4GSL_PUB,2038,2.0138949
LTS,29,T4GSL_PUB,2039,1.9310942
LTS,29,T4GSL_PUB,2040,1.8481787
LTS,29,T4GSL_PUB,2041,1.7615418
LTS,29,T4GSL_PUB,2042,1.6763946
LTS,29,T4GSL_PUB,2043,1.5919618
LTS,29,T4GSL_PUB,2044,1.5073052
LTS,29,T4GSL_PUB,2045,1.4233563
LTS,29,T4GSL_PUB,2046,1.3403054
LTS,29,T4GSL_PUB,2047,1.2562968
LTS,29,T4GSL_PUB,2048,1.1689373
LTS,29,T4GSL_PUB,2049,1.0821984
LTS,29,T4GSL_PUB,2050,0.9980522
LTS,29,T4GSL_PUB,2051,0.9906406
LTS,29,T4GSL_PUB,2052,0.97948378
LTS,29,T4GSL_PUB,2053,0.96616734
LTS,29,T4GSL_PUB,2054,0.95344183
LTS,29,T4GSL_PUB,2055,0.9434016
LTS,30,T4DSL_HEA,2021,7.5281836
LTS,30,T4DSL_HEA,2022,8.144768
LTS,30,T4DSL_HEA,2023,8.5246451
LTS,30,T4DSL_HEA,2024,8.688813
LTS,30,T4DSL_HEA,2025,8.8567989
LTS,30,T4DSL_HEA,2026,8.6744099
LTS,30,T4DSL_HEA,2027,8.5839593
LTS,30,T4DSL_HEA,2028,8.5761267
LTS,30,T4DSL_HEA,2029,8.5629144
LTS,30,T4DSL_HEA,2030,8.5453388
LTS,30,T4DSL_HEA,2031,8.5405451
LTS,30,T4DSL_HEA,2032,8.5301473
LTS,30,T4DSL_HEA,2033,8.5142668
LTS,30,T4DSL_HEA,2034,8.4941515
LTS,30,T4DSL_HEA,2035,8.4689213
LTS,30,T4DSL_HEA,2036,8.4719347
LTS,30,T4DSL_HEA,2037,8.4685583
LTS,30,T4DSL_HEA,2038,8.4594699
LTS,30,T4DSL_HEA,2039,8.4447909
LTS,30,T4DSL_HEA,2040,8.4237579
LTS,30,T4DSL_HEA,2041,8.5701546
LTS,30,T4DSL_HEA,2042,8.710911
LTS,30,T4DSL_HEA,2043,8.8490027
LTS,30,T4DSL_HEA,2044,8.983276
LTS,30,T4DSL_HEA,2045,9.1136097
LTS,30,T4DSL_HEA,2046,9.2598548
LTS,30,T4DSL_HEA,2047,9.4016544
LTS,30,T4DSL_HEA,2048,9.5390532
LTS,30,T4DSL_HEA,2049,9.6719098
LTS,30,T4DSL_HEA,2050,9.798716
LTS,30,T4DSL_HEA,2051,9.8711449
LTS,30,T4DSL_HEA,2052,9.9412547
LTS,30,T4DSL_HEA,2053,10.009058
LTS,30,T4DSL_HEA,2054,10.07521
LTS,30,T4DSL_HEA,2055,10.139469
LTS,30,T4DSL_LIG,2021,0.92409296
LTS,30,T4DSL_LIG,2022,0.999635
LTS,30,T4DSL_LIG,2023,1.0459347
LTS,30,T4DSL_LIG,2024,1.0667182
LTS,30,T4DSL_LIG,2025,1.0871463
LTS,30,T4DSL_LIG,2026,1.0859545
LTS,30,T4DSL_LIG,2027,1.1160569
LTS,30,T4DSL_LIG,2028,1.1369864
LTS,30,T4DSL_LIG,2029,1.1581307
LTS,30,T4DSL_LIG,2030,1.1786973
LTS,30,T4DSL_LIG,2031,1.2016514
LTS,30,T4DSL_LIG,2032,1.2239547
LTS,30,T4DSL_LIG,2033,1.2461113
LTS,30,T4DSL_LIG,2034,1.2680505
LTS,30,T4DSL_LIG,2035,1.289409
LTS,30,T4DSL_LIG,2036,1.3155331
LTS,30,T4DSL_LIG,2037,1.341317
LTS,30,T4DSL_LIG,2038,1.3671767
LTS,30,T4DSL_LIG,2039,1.3920574
LTS,30,T4DSL_LIG,2040,1.4164796
LTS,30,T4DSL_LIG,2041,1.4217061
LTS,30,T4DSL_LIG,2042,1.4260426
LTS,30,T4DSL_LIG,2043,1.4292001
LTS,30,T4DSL_LIG,2044,1.4311397
LTS,30,T4DSL_LIG,2045,1.4322686
LTS,30,T4DSL_LIG,2046,1.4359294
LTS,30,T4DSL_LIG,2047,1.4381047
LTS,30,T4DSL_LIG,2048,1.439216
LTS,30,T4DSL_LIG,2049,1.4395176
LTS,30,T4DSL_LIG,2050,1.4384108
LTS,30,T4DSL_LIG,2051,1.4490521
LTS,30,T4DSL_LIG,2052,1.4594405
LTS,30,T4DSL_LIG,2053,1.4690906
LTS,30,T4DSL_LIG,2054,1.4790778
LTS,30,T4DSL_LIG,2055,1.4885857
LTS,30,T4DSL_PRI,2021,0.41189148
LTS,30,T4DSL_PRI,2022,0.44540496
LTS,30,T4DSL_PRI,2023,0.46594548
LTS,30,T4DSL_PRI,2024,0.47531484
LTS,30,T4DSL_PRI,2025,0.48432384
LTS,30,T4DSL_PRI,2026,0.46315375
LTS,30,T4DSL_PRI,2027,0.45601602
LTS,30,T4DSL_PRI,2028,0.44887986
LTS,30,T4DSL_PRI,2029,0.4421196
LTS,30,T4DSL_PRI,2030,0.43222842
LTS,30,T4DSL_PRI,2031,0.42271808
LTS,30,T4DSL_PRI,2032,0.41357475
LTS,30,T4DSL_PRI,2033,0.40478562
LTS,30,T4DSL_PRI,2034,0.39602664
LTS,30,T4DSL_PRI,2035,0.3862476
LTS,30,T4DSL_PRI,2036,0.33361015
LTS,30,T4DSL_PRI,2037,0.28904121
LTS,30,T4DSL_PRI,2038,0.25732524
LTS,30,T4DSL_PRI,2039,0.2566972
LTS,30,T4DSL_PRI,2040,0.28532522
LTS,30,T4DSL_PRI,2041,0.29497182
LTS,30,T4DSL_PRI,2042,0.30082716
LTS,30,T4DSL_PRI,2043,0.30392458
LTS,30,T4DSL_PRI,2044,0.30357904
LTS,30,T4DSL_PRI,2045,0.30050428
LTS,30,T4DSL_PRI,2046,0.29571755
LTS,30,T4DSL_PRI,2047,0.29299842
LTS,30,T4DSL_PRI,2048,0.30222346
LTS,30,T4DSL_PRI,2049,0.30426296
LTS,30,T4DSL_PRI,2050,0.3012009
LTS,30,T4DSL_PRI,2051,0.33520056
LTS,30,T4DSL_PRI,2052,0.37963926
LTS,30,T4DSL_PRI,2053,0.43484158
LTS,30,T4DSL_PRI,2054,0.4875332
LTS,30,T4DSL_PRI,2055,0.5296273
LTS,30,T4DSL_PUB,2021,0.46112729
LTS,30,T4DSL_PUB,2022,0.49866753
LTS,30,T4DSL_PUB,2023,0.52223002
LTS,30,T4DSL_PUB,2024,0.5318943
LTS,30,T4DSL_PUB,2025,0.54257904
LTS,30,T4DSL_PUB,2026,0.8934649
LTS,30,T4DSL_PUB,2027,1.2467747
LTS,30,T4DSL_PUB,2028,1.5847639
LTS,30,T4DSL_PUB,2029,1.9074743
LTS,30,T4DSL_PUB,2030,2.2022611
LTS,30,T4DSL_PUB,2031,2.1824031
LTS,30,T4DSL_PUB,2032,2.1508751
LTS,30,T4DSL_PUB,2033,2.0808996
LTS,30,T4DSL_PUB,2034,2.0295847
LTS,30,T4DSL_PUB,2035,2.0025365
LTS,30,T4DSL_PUB,2036,1.973667
LTS,30,T4DSL_PUB,2037,1.9426475
LTS,30,T4DSL_PUB,2038,1.9047166
LTS,30,T4DSL_PUB,2039,1.858683
LTS,30,T4DSL_PUB,2040,1.8099979
LTS,30,T4DSL_PUB,2041,1.7683912
LTS,30,T4DSL_PUB,2042,1.6942339
LTS,30,T4DSL_PUB,2043,1.6734993
LTS,30,T4DSL_PUB,2044,1.6208467
LTS,30,T4DSL_PUB,2045,1.5654884
LTS,30,T4DSL_PUB,2046,1.4994757
LTS,30,T4DSL_PUB,2047,1.4397243
LTS,30,T4DSL_PUB,2048,1.3809902
LTS,30,T4DSL_PUB,2049,1.3183271
LTS,30,T4DSL_PUB,2050,1.2500165
LTS,30,T4DSL_PUB,2051,1.2787075
LTS,30,T4DSL_PUB,2052,1.3115798
LTS,30,T4DSL_PUB,2053,1.3473473
LTS,30,T4DSL_PUB,2054,1.3831119
LTS,30,T4DSL_PUB,2055,1.4159786
LTS,30,T4ELE_PRI,2026,0.064332
LTS,30,T4ELE_PRI,2027,0.12249497
LTS,30,T4ELE_PRI,2028,0.17545526
LTS,30,T4ELE_PRI,2029,0.22206722
LTS,30,T4ELE_PRI,2030,0.26114334
LTS,30,T4ELE_PRI,2031,0.33037626
LTS,30,T4ELE_PRI,2032,0.40340685
LTS,30,T4ELE_PRI,2033,0.48036388
LTS,30,T4ELE_PRI,2034,0.56110093
LTS,30,T4ELE_PRI,2035,0.64572269
LTS,30,T4ELE_PRI,2036,0.7370181
LTS,30,T4ELE_PRI,2037,0.83291578
LTS,30,T4ELE_PRI,2038,0.93356877
LTS,30,T4ELE_PRI,2039,1.0525299
LTS,30,T4ELE_PRI,2040,1.1642174
LTS,30,T4ELE_PRI,2041,1.2849283
LTS,30,T4ELE_PRI,2042,1.411251
LTS,30,T4ELE_PRI,2043,1.5432614
LTS,30,T4ELE_PRI,2044,1.680942
LTS,30,T4ELE_PRI,2045,1.8243156
LTS,30,T4ELE_PRI,2046,1.9780131
LTS,30,T4ELE_PRI,2047,2.1363073
LTS,30,T4ELE_PRI,2048,2.3026652
LTS,30,T4ELE_PRI,2049,2.476116
LTS,30,T4ELE_PRI,2050,2.6555147
LTS,30,T4ELE_PRI,2051,2.7353455
LTS,30,T4ELE_PRI,2052,2.817226
LTS,30,T4ELE_PRI,2053,2.9011922
LTS,30,T4ELE_PRI,2054,2.9874273
LTS,30,T4ELE_PRI,2055,3.0758803
LTS,30,T4ELE_PUB,2026,0.0432072
LTS,30,T4ELE_PUB,2027,0.1015438
LTS,30,T4ELE_PUB,2028,0.17692538
LTS,30,T4ELE_PUB,2029,0.27102348
LTS,30,T4ELE_PUB,2030,0.39039668
LTS,30,T4ELE_PUB,2031,0.45822734
LTS,30,T4ELE_PUB,2032,0.53361897
LTS,30,T4ELE_PUB,2033,0.61280388
LTS,30,T4ELE_PUB,2034,0.69924217
LTS,30,T4ELE_PUB,2035,0.78489742
LTS,30,T4ELE_PUB,2036,0.87512604
LTS,30,T4ELE_PUB,2037,0.9701956
LTS,30,T4ELE_PUB,2038,1.0623044
LTS,30,T4ELE_PUB,2039,1.1642487
LTS,30,T4ELE_PUB,2040,1.2701928
LTS,30,T4ELE_PUB,2041,1.3831458
LTS,30,T4ELE_PUB,2042,1.521448
LTS,30,T4ELE_PUB,2043,1.6223932
LTS,30,T4ELE_PUB,2044,1.7493197
LTS,30,T4ELE_PUB,2045,1.8796603
LTS,30,T4ELE_PUB,2046,2.0293259
LTS,30,T4ELE_PUB,2047,2.1733185
LTS,30,T4ELE_PUB,2048,2.3238214
LTS,30,T4ELE_PUB,2049,2.4778917
LTS,30,T4ELE_PUB,2050,2.6386491
LTS,30,T4ELE_PUB,2051,2.7012264
LTS,30,T4ELE_PUB,2052,2.7656883
LTS,30,T4ELE_PUB,2053,2.8320496
LTS,30,T4ELE_PUB,2054,2.8991009
LTS,30,T4ELE_PUB,2055,2.9683275
LTS,30,T4FOI_HEA,2021,0.0144
LTS,30,T4FOI_HEA,2022,0.0156
LTS,30,T4FOI_HEA,2023,0.016303584
LTS,30,T4FOI_HEA,2024,0.01652509
LTS,30,T4FOI_HEA,2025,0.0169
LTS,30,T4FOI_HEA,2026,0.029598559
LTS,30,T4FOI_HEA,2027,0.056543047
LTS,30,T4FOI_HEA,2028,0.07002144
LTS,30,T4FOI_HEA,2029,0.083690803
LTS,30,T4FOI_HEA,2030,0.097528329
LTS,30,T4FOI_HEA,2031,0.11170278
LTS,30,T4FOI_HEA,2032,0.12612014
LTS,30,T4FOI_HEA,2033,0.14079309
LTS,30,T4FOI_HEA,2034,0.15554721
LTS,30,T4FOI_HEA,2035,0.17042103
LTS,30,T4FOI_HEA,2036,0.18614325
LTS,30,T4FOI_HEA,2037,0.20211064
LTS,30,T4FOI_HEA,2038,0.21822681
LTS,30,T4FOI_HEA,2039,0.23445891
LTS,30,T4FOI_HEA,2040,0.25094718
LTS,30,T4FOI_HEA,2041,0.24587472
LTS,30,T4FOI_HEA,2042,0.24063195
LTS,30,T4FOI_HEA,2043,0.234978
LTS,30,T4FOI_HEA,2044,0.2290204
LTS,30,T4FOI_HEA,2045,0.22279824
LTS,30,T4FOI_HEA,2046,0.21684873
LTS,30,T4FOI_HEA,2047,0.21059892
LTS,30,T4FOI_HEA,2048,0.2040016
LTS,30,T4FOI_HEA,2049,0.19714496
LTS,30,T4FOI_HEA,2050,0.19013008
LTS,30,T4FOI_HEA,2051,0.19148895
LTS,30,T4FOI_HEA,2052,0.19284872
LTS,30,T4FOI_HEA,2053,0.19421599
LTS,30,T4FOI_HEA,2054,0.19549846
LTS,30,T4FOI_HEA,2055,0.1967252
LTS,30,T4GSL_LIG,2021,0.87163296
LTS,30,T4GSL_LIG,2022,0.94326176
LTS,30,T4GSL_LIG,2023,0.98758208
LTS,30,T4GSL_LIG,2024,1.005937
LTS,30,T4GSL_LIG,2025,1.0256349
LTS,30,T4GSL_LIG,2026,1.000512
LTS,30,T4GSL_LIG,2027,0.98572545
LTS,30,T4GSL_LIG,2028,0.98036916
LTS,30,T4GSL_LIG,2029,0.97404957
LTS,30,T4GSL_LIG,2030,0.9676257
LTS,30,T4GSL_LIG,2031,0.9623292
LTS,30,T4GSL_LIG,2032,0.95649417
LTS,30,T4GSL_LIG,2033,0.95011114
LTS,30,T4GSL_LIG,2034,0.94284528
LTS,30,T4GSL_LIG,2035,0.93509304
LTS,30,T4GSL_LIG,2036,0.93073704
LTS,30,T4GSL_LIG,2037,0.9250641
LTS,30,T4GSL_LIG,2038,0.91849424
LTS,30,T4GSL_LIG,2039,0.91142852
LTS,30,T4GSL_LIG,2040,0.90388116
LTS,30,T4GSL_LIG,2041,0.92709642
LTS,30,T4GSL_LIG,2042,0.9501184
LTS,30,T4GSL_LIG,2043,0.97291866
LTS,30,T4GSL_LIG,2044,0.99546876
LTS,30,T4GSL_LIG,2045,1.0180844
LTS,30,T4GSL_LIG,2046,1.0417414
LTS,30,T4GSL_LIG,2047,1.065653
LTS,30,T4GSL_LIG,2048,1.089165
LTS,30,T4GSL_LIG,2049,1.111893
LTS,30,T4GSL_LIG,2050,1.1351047
LTS,30,T4GSL_LIG,2051,1.1432583
LTS,30,T4GSL_LIG,2052,1.150974
LTS,30,T4GSL_LIG,2053,1.1594625
LTS,30,T4GSL_LIG,2054,1.1668437
LTS,30,T4GSL_LIG,2055,1.1743189
LTS,30,T4GSL_PRI,2021,17.131592
LTS,30,T4GSL_PRI,2022,18.534601
LTS,30,T4GSL_PRI,2023,19.399787
LTS,30,T4GSL_PRI,2024,19.771476
LTS,30,T4GSL_PRI,2025,20.154526
LTS,30,T4GSL_PRI,2026,18.172048
LTS,30,T4GSL_PRI,2027,16.745856
LTS,30,T4GSL_PRI,2028,15.324528
LTS,30,T4GSL_PRI,2029,13.914807
LTS,30,T4GSL_PRI,2030,12.524961
LTS,30,T4GSL_PRI,2031,12.319903
LTS,30,T4GSL_PRI,2032,12.100642
LTS,30,T4GSL_PRI,2033,11.866254
LTS,30,T4GSL_PRI,2034,11.619153
LTS,30,T4GSL_PRI,2035,11.359143
LTS,30,T4GSL_PRI,2036,11.175747
LTS,30,T4GSL_PRI,2037,10.967147
LTS,30,T4GSL_PRI,2038,10.728787
LTS,30,T4GSL_PRI,2039,10.361625
LTS,30,T4GSL_PRI,2040,10.021514
LTS,30,T4GSL_PRI,2041,9.7206065
LTS,30,T4GSL_PRI,2042,9.4040711
LTS,30,T4GSL_PRI,2043,9.0716711
LTS,30,T4GSL_PRI,2044,8.7241447
LTS,30,T4GSL_PRI,2045,8.3618647
LTS,30,T4GSL_PRI,2046,8.0014858
LTS,30,T4GSL_PRI,2047,7.6282315
LTS,30,T4GSL_PRI,2048,7.2143683
LTS,30,T4GSL_PRI,2049,6.7876343
LTS,30,T4GSL_PRI,2050,6.3484541
LTS,30,T4GSL_PRI,2051,6.431558
LTS,30,T4GSL_PRI,2052,6.5056987
LTS,30,T4GSL_PRI,2053,6.5714276
LTS,30,T4GSL_PRI,2054,6.6407882
LTS,30,T4GSL_PRI,2055,6.7240903
LTS,30,T4GSL_PUB,2021,2.8633138
LTS,30,T4GSL_PUB,2022,3.0982126
LTS,30,T4GSL_PUB,2023,3.2423468
LTS,30,T4GSL_PUB,2024,3.305241
LTS,30,T4GSL_PUB,2025,3.3690796
LTS,30,T4GSL_PUB,2026,3.1545909
LTS,30,T4GSL_PUB,2027,3.0311826
LTS,30,T4GSL_PUB,2028,2.9091264
LTS,30,T4GSL_PUB,2029,2.7868258
LTS,30,T4GSL_PUB,2030,2.6677948
LTS,30,T4GSL_PUB,2031,2.5733417
LTS,30,T4GSL_PUB,2032,2.4794655
LTS,30,T4GSL_PUB,2033,2.4188281
LTS,30,T4GSL_PUB,2034,2.3358846
LTS,30,T4GSL_PUB,2035,2.2345339
LTS,30,T4GSL_PUB,2036,2.1404186
LTS,30,T4GSL_PUB,2037,2.0448888
LTS,30,T4GSL_PUB,2038,1.9592981
LTS,30,T4GSL_PUB,2039,1.8744687
LTS,30,T4GSL_PUB,2040,1.7897652
LTS,30,T4GSL_PUB,2041,1.7018359
LTS,30,T4GSL_PUB,2042,1.6157448
LTS,30,T4GSL_PUB,2043,1.5303769
LTS,30,T4GSL_PUB,2044,1.4460553
LTS,30,T4GSL_PUB,2045,1.362168
LTS,30,T4GSL_PUB,2046,1.2795685
LTS,30,T4GSL_PUB,2047,1.1960843
LTS,30,T4GSL_PUB,2048,1.1104444
LTS,30,T4GSL_PUB,2049,1.0254918
LTS,30,T4GSL_PUB,2050,0.94317391
LTS,30,T4GSL_PUB,2051,0.93350734
LTS,30,T4GSL_PUB,2052,0.92011115
LTS,30,T4GSL_PUB,2053,0.9049083
LTS,30,T4GSL_PUB,2054,0.89002091
LTS,30,T4GSL_PUB,2055,0.87805212
LTS,31,T4DSL_HEA,2021,7.5281836
LTS,31,T4DSL_HEA,2022,8.144768
LTS,31,T4DSL_HEA,2023,8.5246451
LTS,31,T4DSL_HEA,2024,8.6888131
LTS,31,T4DSL_HEA,2025,8.8567989
LTS,31,T4DSL_HEA,2026,8.6744099
LTS,31,T4DSL_HEA,2027,8.5262096
LTS,31,T4DSL_HEA,2028,8.4602
LTS,31,T4DSL_HEA,2029,8.3893484
LTS,31,T4DSL_HEA,2030,8.3146622
LTS,31,T4DSL_HEA,2031,8.253665
LTS,31,T4DSL_HEA,2032,8.1862244
LTS,31,T4DSL_HEA,2033,8.1146803
LTS,31,T4DSL_HEA,2034,8.0394323
LTS,31,T4DSL_HEA,2035,7.9593372
LTS,31,T4DSL_HEA,2036,7.9066008
LTS,31,T4DSL_HEA,2037,7.8485779
LTS,31,T4DSL_HEA,2038,7.7847397
LTS,31,T4DSL_HEA,2039,7.7160819
LTS,31,T4DSL_HEA,2040,7.6431425
LTS,31,T4DSL_HEA,2041,7.720063
LTS,31,T4DSL_HEA,2042,7.7912043
LTS,31,T4DSL_HEA,2043,7.8579917
LTS,31,T4DSL_HEA,2044,7.9202308
LTS,31,T4DSL_HEA,2045,7.9777894
LTS,31,T4DSL_HEA,2046,8.0472782
LTS,31,T4DSL_HEA,2047,8.1110359
LTS,31,T4DSL_HEA,2048,8.1699099
LTS,31,T4DSL_HEA,2049,8.2228173
LTS,31,T4DSL_HEA,2050,8.2707406
LTS,31,T4DSL_HEA,2051,8.2699548
LTS,31,T4DSL_HEA,2052,8.2679752
LTS,31,T4DSL_HEA,2053,8.2632994
LTS,31,T4DSL_HEA,2054,8.2561627
LTS,31,T4DSL_HEA,2055,8.2469563
LTS,31,T4DSL_LIG,2021,0.92409296
LTS,31,T4DSL_LIG,2022,0.999635
LTS,31,T4DSL_LIG,2023,1.0459347
LTS,31,T4DSL_LIG,2024,1.0667182
LTS,31,T4DSL_LIG,2025,1.0871463
LTS,31,T4DSL_LIG,2026,1.0859545
LTS,31,T4DSL_LIG,2027,1.108393
LTS,31,T4DSL_LIG,2028,1.1214349
LTS,31,T4DSL_LIG,2029,1.1345865
LTS,31,T4DSL_LIG,2030,1.1470331
LTS,31,T4DSL_LIG,2031,1.1612345
LTS,31,T4DSL_LIG,2032,1.1746496
LTS,31,T4DSL_LIG,2033,1.1875756
LTS,31,T4DSL_LIG,2034,1.2000404
LTS,31,T4DSL_LIG,2035,1.2120788
LTS,31,T4DSL_LIG,2036,1.2277293
LTS,31,T4DSL_LIG,2037,1.243242
LTS,31,T4DSL_LIG,2038,1.2581499
LTS,31,T4DSL_LIG,2039,1.271997
LTS,31,T4DSL_LIG,2040,1.2851828
LTS,31,T4DSL_LIG,2041,1.2806607
LTS,31,T4DSL_LIG,2042,1.2755598
LTS,31,T4DSL_LIG,2043,1.2690027
LTS,31,T4DSL_LIG,2044,1.2617086
LTS,31,T4DSL_LIG,2045,1.253787
LTS,31,T4DSL_LIG,2046,1.2478402
LTS,31,T4DSL_LIG,2047,1.2405988
LTS,31,T4DSL_LIG,2048,1.23256
LTS,31,T4DSL_LIG,2049,1.2238579
LTS,31,T4DSL_LIG,2050,1.2140997
LTS,31,T4DSL_LIG,2051,1.2141531
LTS,31,T4DSL_LIG,2052,1.2137407
LTS,31,T4DSL_LIG,2053,1.212812
LTS,31,T4DSL_LIG,2054,1.2121816
LTS,31,T4DSL_LIG,2055,1.210496
LTS,31,T4DSL_PRI,2021,0.41189148
LTS,31,T4DSL_PRI,2022,0.44540496
LTS,31,T4DSL_PRI,2023,0.46594548
LTS,31,T4DSL_PRI,2024,0.47531484
LTS,31,T4DSL_PRI,2025,0.48432384
LTS,31,T4DSL_PRI,2026,0.46315375
LTS,31,T4DSL_PRI,2027,0.45630334
LTS,31,T4DSL_PRI,2028,0.44945901
LTS,31,T4DSL_PRI,2029,0.44295714
LTS,31,T4DSL_PRI,2030,0.4333338
LTS,31,T4DSL_PRI,2031,0.42406784
LTS,31,T4DSL_PRI,2032,0.41515878
LTS,31,T4DSL_PRI,2033,0.40659447
LTS,31,T4DSL_PRI,2034,0.39804975
LTS,31,T4DSL_PRI,2035,0.38846844
LTS,31,T4DSL_PRI,2036,0.33575245
LTS,31,T4DSL_PRI,2037,0.29107512
LTS,31,T4DSL_PRI,2038,0.2593096
LTS,31,T4DSL_PRI,2039,0.25432608
LTS,31,T4DSL_PRI,2040,0.28338048
LTS,31,T4DSL_PRI,2041,0.29296084
LTS,31,T4DSL_PRI,2042,0.29872395
LTS,31,T4DSL_PRI,2043,0.30205409
LTS,31,T4DSL_PRI,2044,0.30191473
LTS,31,T4DSL_PRI,2045,0.29865714
LTS,31,T4DSL_PRI,2046,0.2940087
LTS,31,T4DSL_PRI,2047,0.29110374
LTS,31,T4DSL_PRI,2048,0.3010026
LTS,31,T4DSL_PRI,2049,0.30362996
LTS,31,T4DSL_PRI,2050,0.3007155
LTS,31,T4DSL_PRI,2051,0.33477981
LTS,31,T4DSL_PRI,2052,0.379863
LTS,31,T4DSL_PRI,2053,0.43594971
LTS,31,T4DSL_PRI,2054,0.490245
LTS,31,T4DSL_PRI,2055,0.53243296
LTS,31,T4DSL_PUB,2021,0.46112729
LTS,31,T4DSL_PUB,2022,0.49866753
LTS,31,T4DSL_PUB,2023,0.52223002
LTS,31,T4DSL_PUB,2024,0.5318943
LTS,31,T4DSL_PUB,2025,0.54257904
LTS,31,T4DSL_PUB,2026,0.8934649
LTS,31,T4DSL_PUB,2027,1.2468661
LTS,31,T4DSL_PUB,2028,1.586087
LTS,31,T4DSL_PUB,2029,1.9090324
LTS,31,T4DSL_PUB,2030,2.2037141
LTS,31,T4DSL_PUB,2031,2.1852062
LTS,31,T4DSL_PUB,2032,2.1549612
LTS,31,T4DSL_PUB,2033,2.0853432
LTS,31,T4DSL_PUB,2034,2.0319997
LTS,31,T4DSL_PUB,2035,2.0060257
LTS,31,T4DSL_PUB,2036,1.9762866
LTS,31,T4DSL_PUB,2037,1.9456154
LTS,31,T4DSL_PUB,2038,1.907972
LTS,31,T4DSL_PUB,2039,1.862192
LTS,31,T4DSL_PUB,2040,1.8142317
LTS,31,T4DSL_PUB,2041,1.7726989
LTS,31,T4DSL_PUB,2042,1.6983398
LTS,31,T4DSL_PUB,2043,1.6784147
LTS,31,T4DSL_PUB,2044,1.6262597
LTS,31,T4DSL_PUB,2045,1.5700035
LTS,31,T4DSL_PUB,2046,1.5066105
LTS,31,T4DSL_PUB,2047,1.4446171
LTS,31,T4DSL_PUB,2048,1.3859295
LTS,31,T4DSL_PUB,2049,1.3239242
LTS,31,T4DSL_PUB,2050,1.254848
LTS,31,T4DSL_PUB,2051,1.284162
LTS,31,T4DSL_PUB,2052,1.3176929
LTS,31,T4DSL_PUB,2053,1.0282989
LTS,31,T4DSL_PUB,2054,0.7967076
LTS,31,T4DSL_PUB,2055,0.80404059
LTS,31,T4ELE_PRI,2026,0.064332
LTS,31,T4ELE_PRI,2027,0.12053382
LTS,31,T4ELE_PRI,2028,0.1703028
LTS,31,T4ELE_PRI,2029,0.212463
LTS,31,T4ELE_PRI,2030,0.24650065
LTS,31,T4ELE_PRI,2031,0.30790464
LTS,31,T4ELE_PRI,2032,0.37105148
LTS,31,T4ELE_PRI,2033,0.43663646
LTS,31,T4ELE_PRI,2034,0.50343337
LTS,31,T4ELE_PRI,2035,0.5720068
LTS,31,T4ELE_PRI,2036,0.6445502
LTS,31,T4ELE_PRI,2037,0.71941261
LTS,31,T4ELE_PRI,2038,0.79647731
LTS,31,T4ELE_PRI,2039,0.88578702
LTS,31,T4ELE_PRI,2040,0.96777443
LTS,31,T4ELE_PRI,2041,1.0553978
LTS,31,T4ELE_PRI,2042,1.1456264
LTS,31,T4ELE_PRI,2043,1.2385071
LTS,31,T4ELE_PRI,2044,1.3334594
LTS,31,T4ELE_PRI,2045,1.430904
LTS,31,T4ELE_PRI,2046,1.5340692
LTS,31,T4ELE_PRI,2047,1.6398484
LTS,31,T4ELE_PRI,2048,1.7485503
LTS,31,T4ELE_PRI,2049,1.8594648
LTS,31,T4ELE_PRI,2050,1.9729443
LTS,31,T4ELE_PRI,2051,2.0107534
