Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E5COMCHA,,,,2024.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2025.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2026.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2027.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2028.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2029.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2030.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2031.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2032.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2033.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2034.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2035.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2036.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2037.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2038.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2039.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2040.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2041.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2042.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2043.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2044.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2045.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2046.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2047.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2048.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2049.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2050.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2051.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2052.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2053.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2054.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMCHA,,,,2055.0,0.15886,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2021.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2022.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2023.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2024.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2025.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2026.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2027.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2028.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2029.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2030.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2031.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2032.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2033.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2034.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2035.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2036.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2037.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2038.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2039.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2040.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2041.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2042.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2043.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2044.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2045.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2046.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2047.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2048.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2049.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2050.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2051.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2052.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2053.0,0.0,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COMOPE,,,,2054.0,0.0,,,,,,,,,,,,,,,,,,,,
